session_id,msisdn,imei,cgi,shortcode,session_start_ts,total_steps,dwell_times,dwell_variance,mean_dwell,menu_path,path_directness,session_duration_s,session_end_reason,pin_attempts,label
USS-C8CA4865,254093160151,357036066169446,639-02-9423-99710,*334#,2025-02-20T18:14:00Z,7,"[7, 10, 16, 4, 6, 6, 8]",13.27,8.1,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,71,complete,1,legit
USS-61E25A31,254154419858,356305568913961,639-02-5161-11223,*334#,2025-01-22T00:44:00Z,7,"[7, 10, 20, 11, 11, 8, 9]",15.84,10.9,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,90,complete,1,legit
USS-8DB83EA4,254755441452,355483582034149,639-02-2932-83581,*334#,2025-02-25T11:49:00Z,7,"[12, 16, 30, 18, 16, 12, 16]",31.84,17.1,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,134,complete,1,legit
USS-C03BBC5A,254732901332,355191600118965,639-02-1221-64645,*334#,2025-01-09T14:35:00Z,5,"[8, 9, 11, 8, 8]",1.36,8.8,main>send_money>number>amount>pin>confirm,1.0,54,complete,1,legit
USS-860ABF63,254066609687,352708715359478,639-02-3753-38311,*334#,2025-01-02T04:30:00Z,5,"[9, 13, 21, 15, 16]",15.36,14.8,main>send_money>number>amount>pin>confirm,1.0,84,complete,1,legit
USS-319ACC87,254165334003,356944992668048,639-02-5191-50927,*334#,2025-01-25T05:15:00Z,7,"[6, 6, 13, 7, 7, 7, 7]",5.1,7.6,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,67,complete,1,legit
USS-3C84ABB9,254086330769,354504097919021,639-02-7760-85154,*334#,2025-02-22T22:04:00Z,7,"[16, 13, 24, 13, 15, 15, 14]",12.49,15.7,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,124,complete,2,legit
USS-D22A245F,254789708503,356642707044759,639-02-6510-44093,*334#,2025-02-17T16:14:00Z,3,"[7, 7, 9]",0.89,7.7,main>my_account>balance,1.0,29,complete,1,legit
USS-0DC40B82,254198359007,353448229213192,639-02-7626-27586,*334#,2025-01-25T00:07:00Z,5,"[17, 26, 59, 20, 25]",229.84,29.4,main>send_money>number>amount>pin>confirm,1.0,157,complete,1,legit
USS-E4CB23F3,254711681217,355195442937526,639-02-9009-50919,*334#,2025-03-03T02:58:00Z,7,"[10, 12, 20, 8, 11, 10, 7]",15.55,11.1,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,92,complete,2,legit
USS-A1C047BB,254090787359,358251050212308,639-02-1500-60254,*334#,2025-02-09T18:57:00Z,7,"[18, 13, 47, 17, 17, 13, 16]",123.55,20.1,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,155,complete,1,legit
USS-5776D7E5,254768588329,3528910059829715,639-02-5038-62914,*334#,2025-01-22T05:07:00Z,3,"[7, 8, 5]",1.56,6.7,main>my_account>balance>pin,1.0,26,complete,1,fraud
USS-39E28BD9,254768588329,3528910059829715,639-02-5038-62914,*334#,2025-01-22T05:07:33Z,5,"[8, 8, 8, 7, 7]",0.24,7.6,main>send_money>number>amount>pin>confirm,1.0,48,complete,1,fraud
USS-A56B4B5D,254768588329,3528910059829715,639-02-5038-62914,*334#,2025-01-22T05:09:08Z,5,"[6, 5, 11, 8, 8]",4.24,7.6,main>send_money>number>amount>pin>confirm,1.0,48,complete,1,fraud
USS-07C6343B,254718246377,358823494899581,639-02-7292-97431,*334#,2025-01-08T07:16:00Z,7,"[24, 17, 22, 21, 15, 17, 21]",9.1,19.6,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,151,complete,1,legit
USS-2A6DBFF0,254075223535,354894024068415,639-02-7816-20292,*334#,2025-01-27T00:20:00Z,5,"[11, 16, 23, 13, 11]",20.16,14.8,main>send_money>number>amount>pin>confirm,1.0,84,complete,2,legit
USS-4A3538AF,254145675704,352068252837753,639-02-4435-11041,*334#,2025-02-21T19:44:00Z,3,"[11, 10, 10]",0.22,10.3,main>my_account>balance,1.0,37,complete,1,legit
USS-3BCA952D,254112169296,354485981581787,639-02-2704-14632,*334#,2025-01-16T04:30:00Z,3,"[19, 12, 17]",8.67,16.0,main>my_account>balance,1.0,54,complete,1,legit
USS-49A78ADA,254194362750,355304922634949,639-02-5149-88128,*334#,2025-02-14T01:44:00Z,5,"[16, 17, 46, 16, 13]",150.64,21.6,main>send_money>number>amount>pin>confirm,1.0,118,complete,1,legit
USS-D3E50838,254763628420,354129316212189,639-02-1410-57462,*334#,2025-02-17T16:09:00Z,5,"[9, 12, 19, 11, 10]",12.56,12.2,main>send_money>number>amount>pin>confirm,1.0,71,complete,1,legit
USS-81CE9F85,254020567245,353488804984979,639-02-2639-93573,*334#,2025-01-14T02:42:00Z,5,"[9, 9, 21, 11, 10]",20.8,12.0,main>send_money>number>amount>pin>confirm,1.0,70,complete,1,legit
USS-81DEBE20,254712472833,352339285785403,639-02-5750-47851,*334#,2025-01-31T05:50:00Z,7,"[7, 7, 7, 10, 9, 9, 9]",1.35,8.3,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,72,complete,1,legit
USS-DFE1D04C,254196835228,3528948486465021,639-02-4618-67513,*334#,2025-01-22T06:39:00Z,3,"[16, 12, 11]",4.67,13.0,main>my_account>balance>pin,1.0,45,complete,2,fraud
USS-B06B2180,254196835228,3528948486465021,639-02-4618-67513,*334#,2025-01-22T06:40:50Z,5,"[19, 17, 14, 19, 19]",3.84,17.6,main>send_money>number>amount>pin>confirm,1.0,98,complete,1,fraud
USS-C4023D64,254196835228,3528948486465021,639-02-4618-67513,*334#,2025-01-22T06:42:41Z,5,"[18, 14, 10, 15, 15]",6.64,14.4,main>send_money>number>amount>pin>confirm,1.0,82,complete,1,fraud
USS-C5BCED14,254111192989,354858400333266,639-02-2280-49113,*334#,2025-01-20T20:49:00Z,7,"[20, 17, 40, 17, 17, 13, 21]",67.63,20.7,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,159,complete,2,legit
USS-8D3D412E,254196022644,352451167720699,639-02-8548-13045,*334#,2025-01-08T02:01:00Z,5,"[13, 17, 43, 22, 18]",112.24,22.6,main>send_money>number>amount>pin>confirm,1.0,123,complete,1,legit
USS-A67CC781,254110869924,359287759809886,639-02-9285-68995,*334#,2025-02-07T17:08:00Z,7,"[12, 16, 13, 10, 12, 13, 15]",3.43,13.0,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,105,complete,1,legit
USS-CFBF199F,254748059007,358096135413411,639-02-9795-39412,*334#,2025-02-01T06:27:00Z,5,"[15, 11, 15, 14, 13]",2.24,13.6,main>send_money>number>amount>pin>confirm,1.0,78,complete,1,legit
USS-91AAB55C,254072835228,357137682184510,639-02-9611-28196,*334#,2025-02-12T20:48:00Z,7,"[18, 15, 33, 15, 19, 19, 17]",33.1,19.4,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,150,complete,1,legit
USS-97D7026E,254118399519,354790284390179,639-02-9516-23215,*334#,2025-02-23T04:58:00Z,5,"[9, 14, 16, 10, 11]",6.8,12.0,main>send_money>number>amount>pin>confirm,1.0,70,complete,1,legit
USS-3534B399,254118703738,358971060961084,639-02-3656-76843,*334#,2025-01-17T11:50:00Z,3,"[15, 19, 18]",2.89,17.3,main>my_account>balance,1.0,58,complete,1,legit
USS-4CAD2DEE,254777033265,359516119701558,639-02-5239-43283,*334#,2025-02-24T06:40:00Z,7,"[12, 13, 11, 12, 16, 10, 13]",3.1,12.4,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,101,complete,1,legit
USS-F702F67E,254136350521,359999340982205,639-02-5627-38638,*334#,2025-02-27T01:28:00Z,7,"[14, 13, 29, 14, 13, 13, 12]",31.1,15.4,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,122,complete,1,legit
USS-3F96C4E7,254078512565,352721841130462,639-02-4182-69564,*334#,2025-02-07T04:06:00Z,5,"[7, 10, 18, 7, 10]",16.24,10.4,main>send_money>number>amount>pin>confirm,1.0,62,complete,1,legit
USS-6023AB5E,254148256871,354637034927847,639-02-8301-95012,*334#,2025-02-28T23:27:00Z,3,"[8, 5, 6]",1.56,6.3,main>my_account>balance,1.0,25,complete,1,legit
USS-2A8BC08B,254081073922,353309991841801,639-02-7283-24634,*334#,2025-02-18T11:40:00Z,5,"[14, 17, 35, 18, 14]",61.84,19.6,main>send_money>number>amount>pin>confirm,1.0,108,complete,2,legit
USS-5273AEAE,254713819388,359437861019166,639-02-8924-32306,*334#,2025-01-08T19:18:00Z,3,"[14, 31, 28]",54.89,24.3,main>my_account>balance,1.0,79,complete,1,legit
USS-23274341,254144445853,357505444306614,639-02-9733-55449,*334#,2025-02-10T23:49:00Z,3,"[23, 25, 31]",11.56,26.3,main>my_account>balance,1.0,85,complete,1,legit
USS-492E02A6,254117618372,357311109245258,639-02-5003-44656,*334#,2025-01-17T05:53:00Z,7,"[12, 14, 42, 17, 17, 17, 15]",90.12,19.1,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,148,complete,1,legit
USS-7DFA32B9,254753012970,357100623780819,639-02-1013-72445,*334#,2025-01-31T04:31:00Z,7,"[17, 13, 42, 21, 24, 21, 18]",75.35,22.3,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,170,complete,1,legit
USS-3FF7B0C2,254024805623,358158262323128,639-02-9536-21184,*334#,2025-01-22T06:15:00Z,5,"[14, 12, 22, 14, 12]",13.76,14.8,main>send_money>number>amount>pin>confirm,1.0,84,complete,1,legit
USS-D17B5780,254150524172,354971104193279,639-02-6948-34961,*334#,2025-01-15T00:43:00Z,5,"[15, 29, 19, 23, 26]",24.64,22.4,main>send_money>number>amount>pin>confirm,1.0,122,timeout,2,legit
USS-A6E51A64,254060727592,356028900939374,639-02-9276-57919,*334#,2025-01-26T19:10:00Z,7,"[23, 24, 55, 25, 21, 22, 23]",126.82,27.6,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,207,complete,1,legit
USS-1362C8E6,254749578048,357299612934670,639-02-5966-95168,*334#,2025-02-05T13:05:00Z,5,"[9, 12, 18, 11, 11]",9.36,12.2,main>send_money>number>amount>pin>confirm,1.0,71,complete,2,legit
USS-A645DF2B,254137540784,3528933718829601,639-02-4256-16574,*334#,2025-01-11T07:17:00Z,3,"[21, 22, 17]",4.67,20.0,main>my_account>balance>pin,1.0,66,complete,1,fraud
USS-8F2BEEE4,254137540784,3528933718829601,639-02-4256-16574,*334#,2025-01-11T07:18:42Z,5,"[17, 26, 24, 20, 23]",10.0,22.0,main>send_money>number>amount>pin>confirm,1.0,120,complete,1,fraud
USS-9C3256BC,254137540784,3528933718829601,639-02-4256-16574,*334#,2025-01-11T07:20:55Z,5,"[15, 15, 24, 20, 14]",14.64,17.6,main>send_money>number>amount>pin>confirm,1.0,98,complete,1,fraud
USS-9DA4644A,254774962588,356184866898455,639-02-8111-92632,*334#,2025-01-03T19:29:00Z,7,"[6, 4, 6, 3, 6, 5, 4]",1.27,4.9,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,48,complete,1,legit
USS-14818BD4,254053091031,354712385569118,639-02-7622-44151,*334#,2025-01-12T07:11:00Z,7,"[23, 21, 47, 24, 20, 23, 19]",81.35,25.3,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,191,complete,1,legit
USS-E6EF47BA,254160117049,359446983952750,639-02-6548-16386,*334#,2025-03-02T14:55:00Z,3,"[31, 24, 21]",17.56,25.3,main>my_account>balance,1.0,82,complete,1,legit
USS-DECF0D8F,254713170339,357380763619954,639-02-2151-11131,*334#,2025-02-22T16:33:00Z,7,"[12, 8, 18, 11, 9, 8, 9]",10.78,10.7,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,89,complete,2,legit
USS-FCF0CEB3,254147915572,3528948486465021,639-02-8744-25486,*334#,2025-01-06T19:57:00Z,3,"[6, 6, 6]",0.0,6.0,main>my_account>balance>pin,1.0,24,complete,1,fraud
USS-886D22EE,254147915572,3528948486465021,639-02-8744-25486,*334#,2025-01-06T19:58:03Z,5,"[6, 8, 8, 6, 6]",0.96,6.8,main>send_money>number>amount>pin>confirm,1.0,44,complete,1,fraud
USS-A5EA0B07,254147915572,3528948486465021,639-02-8744-25486,*334#,2025-01-06T19:59:21Z,5,"[8, 7, 9, 8, 4]",2.96,7.2,main>send_money>number>amount>pin>confirm,1.0,46,complete,1,fraud
USS-7E0D4F8A,254184344610,358912138522513,639-02-2061-15695,*334#,2025-01-05T14:10:00Z,7,"[28, 38, 42, 23, 41, 24, 41]",62.12,33.9,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,251,complete,1,legit
USS-B9C08D60,254046025385,358946957491603,639-02-1731-88633,*334#,2025-01-18T04:36:00Z,5,"[24, 24, 23, 25, 17]",8.24,22.6,main>send_money>number>amount>pin>confirm,1.0,123,complete,1,legit
USS-94756401,254160322649,354980265309876,639-02-6235-56847,*334#,2025-01-03T18:25:00Z,3,"[20, 17, 13]",8.22,16.7,main>my_account>balance,1.0,56,complete,1,legit
USS-EED0297F,254055702878,359468467111227,639-02-3460-89399,*334#,2025-02-28T13:51:00Z,7,"[8, 8, 20, 8, 8, 9, 9]",16.86,10.0,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,84,complete,1,legit
USS-FA30807D,254149122461,352992676428791,639-02-4799-86014,*334#,2025-01-28T11:41:00Z,7,"[32, 31, 59, 28, 21, 14, 22]",178.53,29.6,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,221,complete,1,legit
USS-B87AC95E,254130054081,359232601146775,639-02-2054-25981,*334#,2025-02-24T17:01:00Z,5,"[6, 8, 12, 7, 5]",5.84,7.6,main>send_money>number>amount>pin>confirm,1.0,48,complete,1,legit
USS-C5C7C2DD,254151821658,356326990430957,639-02-9658-15252,*334#,2025-01-19T20:08:00Z,5,"[22, 18, 37, 19, 17]",54.64,22.6,main>send_money>number>amount>pin>confirm,1.0,123,complete,1,legit
USS-BEFFE71A,254122476564,359243403514614,639-02-7682-62865,*334#,2025-02-24T21:07:00Z,7,"[13, 16, 15, 25, 20, 19, 25]",19.14,19.0,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,147,complete,1,legit
USS-99F7F89D,254043406390,356081083701921,639-02-1690-13735,*334#,2025-02-17T11:14:00Z,5,"[6, 8, 5, 7, 7]",1.04,6.6,main>send_money>number>amount>pin>confirm,1.0,43,complete,1,legit
USS-5BD48604,254114158916,358353430558597,639-02-8778-21501,*334#,2025-02-26T13:58:00Z,7,"[13, 11, 22, 10, 7, 13, 12]",18.53,12.6,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,102,complete,2,legit
USS-C6DA390B,254182631780,359056126871648,639-02-1563-97395,*334#,2025-01-09T19:56:00Z,3,"[13, 19, 14]",6.89,15.3,main>my_account>balance,1.0,52,timeout,2,legit
USS-E323634D,254164705350,352196388880937,639-02-1218-24426,*334#,2025-01-01T21:21:00Z,5,"[11, 9, 20, 8, 14]",18.64,12.4,main>send_money>number>amount>pin>confirm,1.0,72,complete,1,legit
USS-CE1EA046,254122601695,353436748373911,639-02-1052-62354,*334#,2025-01-03T02:13:00Z,5,"[4, 8, 17, 4, 5]",24.24,7.6,main>send_money>number>amount>pin>confirm,1.0,48,complete,1,legit
USS-C2153831,254048867459,354574644854313,639-02-3584-40324,*334#,2025-02-05T21:56:00Z,7,"[10, 12, 21, 14, 13, 11, 13]",11.1,13.4,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,108,complete,1,legit
USS-67E5C99C,254053628025,355095158957045,639-02-4047-55247,*334#,2025-01-28T15:10:00Z,7,"[16, 20, 16, 18, 11, 21, 19]",9.63,17.3,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,135,user_cancel,1,legit
USS-3AEE0B43,254792385949,356522763087307,639-02-5545-29433,*334#,2025-02-18T02:58:00Z,5,"[19, 14, 14, 21, 19]",8.24,17.4,main>send_money>number>amount>pin>confirm,1.0,97,complete,1,legit
USS-75523F65,254079520061,359553529731650,639-02-4734-68175,*334#,2025-02-27T07:17:00Z,7,"[9, 12, 30, 13, 13, 12, 12]",41.96,14.4,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,115,complete,2,legit
USS-01B7EBBF,254111999564,358784754555656,639-02-6294-45113,*334#,2025-01-25T10:58:00Z,3,"[39, 33, 29]",16.89,33.7,main>my_account>balance,1.0,107,complete,1,legit
USS-5043BC4D,254177457146,354356397714709,639-02-9827-74266,*334#,2025-01-08T04:29:00Z,7,"[15, 7, 29, 8, 12, 10, 15]",47.35,13.7,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,110,complete,1,legit
USS-E2F664FD,254146302189,354077932415947,639-02-7010-57426,*334#,2025-03-03T01:59:00Z,7,"[5, 5, 5, 7, 6, 9, 8]",2.24,6.4,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,59,complete,1,legit
USS-03FA2FBF,254176337287,353056777235649,639-02-4524-41900,*334#,2025-02-26T18:07:00Z,7,"[12, 16, 41, 16, 17, 14, 14]",86.24,18.6,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,144,user_cancel,1,legit
USS-2409C041,254172201659,357642639493885,639-02-1673-20162,*334#,2025-02-18T01:36:00Z,5,"[21, 24, 16, 28, 25]",16.56,22.8,main>send_money>number>amount>pin>confirm,1.0,124,complete,1,legit
USS-77ED55DA,254787295862,352903032965985,639-02-5229-31902,*334#,2025-01-06T06:27:00Z,5,"[15, 19, 36, 16, 19]",58.8,21.0,main>send_money>number>amount>pin>confirm,1.0,115,complete,1,legit
USS-C4F481F3,254726360366,356195731629970,639-02-9508-51907,*334#,2025-03-02T01:48:00Z,7,"[13, 15, 18, 18, 17, 15, 15]",2.98,15.9,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,125,complete,1,legit
USS-4C2F799C,254134070229,359668525012077,639-02-3973-66895,*334#,2025-02-23T05:00:00Z,7,"[11, 13, 8, 11, 12, 11, 11]",2.0,11.0,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,91,complete,1,legit
USS-93CAC494,254097156248,359213648869666,639-02-7735-46492,*334#,2025-01-09T13:52:00Z,7,"[10, 7, 19, 10, 11, 11, 12]",11.67,11.4,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,94,complete,1,legit
USS-EC67DB87,254132304659,354845326392239,639-02-6321-56985,*334#,2025-01-19T05:07:00Z,7,"[12, 13, 21, 8, 15, 14, 14]",12.98,13.9,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,111,complete,1,legit
USS-93EAAA54,254771221704,352843516996398,639-02-8151-85623,*334#,2025-02-05T03:37:00Z,3,"[11, 14, 14]",2.0,13.0,main>my_account>balance,1.0,45,complete,2,legit
USS-879E56E7,254016111087,353506574216128,639-02-1108-36234,*334#,2025-02-24T05:18:00Z,7,"[17, 11, 31, 23, 12, 20, 10]",49.63,17.7,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,138,complete,1,legit
USS-893C991C,254782927345,358641770811531,639-02-8505-64293,*334#,2025-01-24T10:46:00Z,7,"[18, 26, 36, 25, 15, 20, 15]",48.41,22.1,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,169,complete,1,legit
USS-4EC51C1D,254112674352,357330225304446,639-02-4561-18482,*334#,2025-01-03T00:22:00Z,5,"[10, 11, 8, 9, 8]",1.36,9.2,main>send_money>number>amount>pin>confirm,1.0,56,complete,1,legit
USS-D19EBF9A,254712893684,354102783614647,639-02-1495-71887,*334#,2025-01-21T17:12:00Z,3,"[12, 8, 9]",2.89,9.7,main>my_account>balance>pin,1.0,35,complete,1,fraud
USS-8C20D9ED,254712893684,354102783614647,639-02-1495-71887,*334#,2025-01-21T17:13:57Z,5,"[17, 13, 24, 22, 18]",14.96,18.8,main>send_money>number>amount>pin>confirm,1.0,104,complete,1,fraud
USS-E16638BD,254134571974,354802389015439,639-02-6881-15655,*334#,2025-01-11T21:00:00Z,7,"[15, 10, 32, 13, 12, 17, 18]",45.63,16.7,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,131,complete,1,legit
USS-BD3D3F42,254010276357,353235113218712,639-02-5448-23270,*334#,2025-02-19T15:16:00Z,7,"[12, 15, 11, 9, 15, 14, 14]",4.41,12.9,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,104,complete,1,legit
USS-2B789055,254778926989,358633212772869,639-02-3394-78957,*334#,2025-01-30T10:22:00Z,3,"[7, 10, 12]",4.22,9.7,main>my_account>balance,1.0,35,complete,1,legit
USS-EBA2ECA5,254725482018,359028076542938,639-02-9777-23578,*334#,2025-01-01T15:35:00Z,5,"[4, 6, 10, 7, 5]",4.24,6.4,main>send_money>number>amount>pin>confirm,1.0,42,complete,1,legit
USS-5C8AA8A2,254085484617,353100805341705,639-02-7098-17971,*334#,2025-02-02T19:19:00Z,3,"[5, 10, 8]",4.22,7.7,main>my_account>balance,1.0,29,complete,1,legit
USS-FB83B7F8,254762671794,354214728508921,639-02-9751-95848,*334#,2025-01-31T21:30:00Z,5,"[17, 16, 13, 16, 11]",5.04,14.6,main>send_money>number>amount>pin>confirm,1.0,83,complete,2,legit
USS-3481911E,254798998922,359854741022574,639-02-3340-14226,*334#,2025-01-16T13:44:00Z,7,"[16, 15, 31, 18, 16, 8, 16]",40.69,17.1,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,134,complete,1,legit
USS-CEB7B87C,254197326820,356939876425118,639-02-3770-22848,*334#,2025-01-25T03:38:00Z,5,"[14, 11, 24, 11, 10]",26.8,14.0,main>send_money>number>amount>pin>confirm,1.0,80,complete,1,legit
USS-381DE02D,254054227301,355181515185912,639-02-2861-58349,*334#,2025-02-26T20:19:00Z,3,"[15, 16, 14]",0.67,15.0,main>my_account>balance,1.0,51,complete,1,legit
USS-9FE631E4,254195408926,356667215885552,639-02-2573-67200,*334#,2025-01-29T13:22:00Z,3,"[9, 5, 4]",4.67,6.0,main>my_account>balance,1.0,24,complete,1,legit
USS-91B5E67F,254759113746,353133210668639,639-02-1729-98664,*334#,2025-01-21T09:07:00Z,7,"[16, 11, 14, 12, 17, 18, 17]",6.29,15.0,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,119,complete,1,legit
USS-A4B47E83,254027411008,353357404626992,639-02-7884-52476,*334#,2025-02-22T14:39:00Z,3,"[22, 15, 20]",8.67,19.0,main>my_account>balance,1.0,63,complete,2,legit
USS-F09BD67C,254157991175,355343707004763,639-02-3252-29216,*334#,2025-02-18T14:19:00Z,5,"[11, 8, 19, 8, 9]",17.2,11.0,main>send_money>number>amount>pin>confirm,1.0,65,complete,1,legit
USS-B332CE0F,254779889476,352018498285625,639-02-8996-51018,*334#,2025-01-22T19:12:00Z,5,"[12, 16, 14, 16, 16]",2.56,14.8,main>send_money>number>amount>pin>confirm,1.0,84,complete,1,legit
USS-4431ABE7,254755565232,357655742979266,639-02-5120-42019,*334#,2025-01-18T09:50:00Z,7,"[17, 20, 26, 25, 29, 19, 17]",19.55,21.9,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,167,complete,1,legit
USS-0318D703,254192278799,357051922684514,639-02-7246-12764,*334#,2025-03-01T23:15:00Z,7,"[17, 17, 31, 17, 17, 12, 11]",36.53,17.4,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,136,timeout,1,legit
USS-06F6F48D,254190145429,353248904741007,639-02-3733-48498,*334#,2025-02-17T17:01:00Z,7,"[25, 21, 20, 25, 18, 25, 20]",7.43,22.0,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,168,complete,1,legit
