msisdn,swap_ts,swap_channel,agent_risk_score,pre_swap_imei,post_swap_imei,imei_match,imei_msisdn_cardinality_90d,imei_swap_correlation,device_type,home_county,displacement_km,non_financial_activity_count,session_count_first_hour,time_to_first_session_min,label,fraud_archetype
254079802317,2025-03-02T13:56:00Z,call_center,0.28,352374597844170,352374597844170,True,2,0.09,Nokia_105,Eldoret,2.1,8,0,1680.0,legit,new_recipient
254134127781,2025-01-09T18:04:00Z,call_center,0.35,352553584006993,352553584006993,True,1,0.08,Tecno_T301,Nairobi,1.4,13,0,540.0,legit,normal
254760362229,2025-01-29T14:00:00Z,retail_store,0.06,357625878853885,356888203353898,False,1,0.07,Nokia_105,Garissa,1.7,15,0,2820.0,legit,normal
254171808139,2025-01-28T12:40:00Z,agent,0.35,357776461458377,355832054014793,False,2,0.12,Tecno_Spark_10,Narok,1.9,4,0,3300.0,legit,normal
254099461754,2025-01-24T18:06:00Z,agent,0.44,356182350684624,356182350684624,True,1,0.1,Nokia_110,Machakos,2.1,12,0,300.0,legit,normal
254749611041,2025-02-22T21:28:00Z,call_center,0.33,355793657970009,352445759911385,False,2,0.03,Infinix_Hot_30,Machakos,1.3,1,0,2880.0,legit,rural_shared
254114892602,2025-01-10T13:48:00Z,agent,0.13,353442987267357,353442987267357,True,1,0.07,Samsung_A14,Eldoret,0.9,10,1,1560.0,legit,new_recipient
254721423493,2025-01-07T15:09:00Z,retail_store,0.35,357502328790438,357262581576926,False,2,0.04,Tecno_Spark_10,Nyeri,1.4,20,1,160.0,legit,power_user
254152647039,2025-02-24T19:05:00Z,retail_store,0.06,354345755282057,354838247405309,False,1,0.05,Samsung_A14,Nairobi,1.8,13,0,2940.0,legit,normal
254791661871,2025-01-23T12:15:00Z,retail_store,0.06,358438606134489,356408092586799,False,2,0.02,itel_5027,Eldoret,2.3,3,1,45.0,legit,urgent_mobile_money
254122952929,2025-01-23T02:47:00Z,retail_store,0.44,357346858562965,354192742497072,False,2,0.0,Redmi_12C,Thika,2.0,10,0,2700.0,legit,rural_shared
254155632511,2025-02-21T04:01:00Z,agent,0.24,357242147277136,357242147277136,True,1,0.04,Infinix_Hot_30,Meru,2.3,4,0,1440.0,legit,new_recipient
254118297977,2025-02-07T23:30:00Z,call_center,0.42,357334937686957,358693300444625,False,1,0.1,Infinix_Hot_30,Nairobi,2.0,13,0,360.0,legit,normal
254087397784,2025-01-08T20:06:00Z,agent,0.41,355480582269426,355480582269426,True,1,0.07,itel_2163,Kisumu,1.3,4,0,660.0,legit,normal
254717142104,2025-02-18T12:45:00Z,agent,0.18,352675452408564,354809883955799,False,5,0.04,Infinix_Hot_30,Turkana,2.0,5,0,1020.0,legit,rural_shared
254722862036,2025-01-16T14:45:00Z,agent,0.38,353354848883520,353489062828789,False,2,0.06,Tecno_T301,Turkana,0.5,7,0,3060.0,legit,normal
254039287165,2025-02-08T15:02:00Z,agent,0.45,357705135032966,357705135032966,True,2,0.08,itel_2163,Meru,2.3,14,0,3480.0,legit,normal
254773069200,2025-02-11T00:36:00Z,agent,0.03,359393267724484,359393267724484,True,2,0.08,Infinix_Hot_30,Mombasa,1.7,9,0,60.0,legit,new_recipient
254071439684,2025-02-02T23:29:00Z,agent,0.19,359475542036882,355892847298553,False,2,0.09,Samsung_A04,Mombasa,1.6,6,0,1380.0,legit,new_recipient
254778715761,2025-01-21T15:26:00Z,retail_store,0.35,357115750422084,358399257594730,False,1,0.11,itel_2163,Kisumu,2.2,3,1,37.0,legit,urgent_mobile_money
254150391753,2025-03-02T03:21:00Z,agent,0.21,357111105759914,357111105759914,True,1,0.05,Nokia_110,Nairobi,1.3,8,1,2400.0,legit,new_recipient
254787822265,2025-02-06T20:30:00Z,agent,0.28,355388626220633,355388626220633,True,2,0.05,Infinix_Hot_30,Eldoret,2.2,9,0,240.0,legit,new_recipient
254064897594,2025-03-01T01:40:00Z,call_center,0.05,359611454612822,359611454612822,True,2,0.06,Tecno_T301,Machakos,2.9,10,0,2820.0,legit,new_recipient
254779489209,2025-01-23T20:51:00Z,agent,0.51,358410796798698,358410796798698,True,2,0.11,Redmi_12C,Turkana,1.0,9,1,420.0,legit,new_recipient
254099033059,2025-01-25T19:26:00Z,agent,0.27,353746904094902,358150264496685,False,2,0.03,itel_2160,Eldoret,1.9,12,0,3660.0,legit,normal
254016795426,2025-02-23T04:00:00Z,agent,0.38,358467949905296,UNKNOWN,False,0,0.0,Infinix_Hot_30,Nyeri,2.5,12,1,1800.0,legit,new_recipient
254780702272,2025-01-16T02:54:00Z,agent,0.43,353093425660652,353093425660652,True,1,0.02,itel_2160,Malindi,1.0,3,0,1680.0,legit,normal
254065255789,2025-01-27T17:37:00Z,agent,0.34,358523642569491,358523642569491,True,1,0.03,Tecno_T301,Kisumu,2.0,7,1,178.0,legit,power_user
254774219189,2025-02-22T01:04:00Z,agent,0.38,358600747529693,UNKNOWN,False,0,0.0,itel_2163,Mombasa,1.7,9,0,3240.0,legit,normal
254152637075,2025-01-11T03:28:00Z,retail_store,0.14,355998775513909,355998775513909,True,1,0.02,itel_2163,Garissa,1.8,9,0,3000.0,legit,normal
254778618351,2025-01-11T12:59:00Z,retail_store,0.2,353055074719529,353345561214233,False,1,0.04,itel_5027,Kisumu,1.7,13,0,2640.0,legit,normal
254086364875,2025-02-21T13:48:00Z,agent,0.14,359646296970711,354753262078145,False,4,0.1,Samsung_A14,Malindi,2.8,8,1,720.0,legit,rural_shared
254729757604,2025-01-27T23:09:00Z,call_center,0.15,352983010077867,352983010077867,True,2,0.1,itel_2163,Garissa,1.8,6,0,1920.0,legit,normal
254196136327,2025-02-16T12:33:00Z,agent,0.39,355879855526200,355718330117803,False,2,0.01,Nokia_110,Eldoret,0.9,6,1,660.0,legit,new_recipient
254141212860,2025-01-11T21:27:00Z,retail_store,0.27,357066887594772,357232253049587,False,2,0.02,Tecno_T301,Eldoret,2.1,8,0,1860.0,legit,normal
254167313637,2025-02-19T15:47:00Z,agent,0.33,352951825037886,352951825037886,True,1,0.01,Samsung_A04,Turkana,2.1,7,1,780.0,legit,new_recipient
254746256997,2025-01-15T04:06:00Z,call_center,0.34,357463381536403,356565096067992,False,1,0.05,itel_2163,Turkana,1.6,7,0,2340.0,legit,new_recipient
254143197996,2025-02-01T13:19:00Z,agent,0.2,352246800719314,352246800719314,True,1,0.01,Redmi_12C,Narok,0.5,7,3,175.0,legit,power_user
254752443969,2025-01-14T18:14:00Z,agent,0.44,352059092884903,357740203561726,False,1,0.01,Tecno_Spark_10,Meru,1.5,3,0,1740.0,legit,normal
254760401022,2025-01-05T12:31:00Z,agent,0.09,357935512406939,354558857776153,False,2,0.06,Nokia_110,Turkana,1.5,7,0,16.0,legit,new_recipient
254719570031,2025-01-29T20:40:00Z,retail_store,0.22,356918418566675,359556915887248,False,2,0.02,Infinix_Hot_30,Thika,2.1,3,2,43.0,legit,urgent_mobile_money
254761420619,2025-01-21T13:37:00Z,agent,0.06,353197235016835,359082836894571,False,4,0.07,itel_2163,Eldoret,0.6,4,0,1620.0,legit,rural_shared
254073383402,2025-01-27T20:26:00Z,retail_store,0.42,359256420411607,353396165288553,False,1,0.06,Infinix_Hot_30,Machakos,1.4,5,0,2700.0,legit,new_recipient
254114525122,2025-02-27T18:38:00Z,call_center,0.19,354725412180760,359272809141284,False,1,0.09,Infinix_Hot_30,Meru,2.4,11,0,2040.0,legit,normal
254031735466,2025-01-04T13:28:00Z,agent,0.41,359971379665366,359971379665366,True,2,0.06,itel_5027,Malindi,2.4,8,0,240.0,legit,new_recipient
254020104218,2025-01-19T03:13:00Z,agent,0.07,357143384025118,357143384025118,True,1,0.1,itel_2163,Kisumu,0.8,11,1,1380.0,legit,new_recipient
254720008880,2025-01-14T19:17:00Z,agent,0.52,357012333178030,356098411548877,False,2,0.04,Nokia_110,Mombasa,1.4,4,1,76.0,legit,emergency_drain
254070919565,2025-01-23T12:48:00Z,call_center,0.21,356761259656998,356761259656998,True,1,0.29,Nokia_110,Machakos,2.1,7,0,960.0,legit,new_recipient
254757043304,2025-02-10T13:28:00Z,agent,0.14,359683993493762,355411973669089,False,5,0.09,Samsung_A14,Nyeri,2.7,10,0,1080.0,legit,rural_shared
254718378998,2025-01-28T16:48:00Z,retail_store,0.1,357960927826103,359204736925158,False,3,0.07,Redmi_12C,Turkana,1.2,9,1,2760.0,legit,rural_shared
254068422890,2025-02-05T00:15:00Z,agent,0.2,358427017780402,353473404558037,False,1,0.1,Redmi_12C,Nyeri,2.2,8,0,2760.0,legit,normal
254776122496,2025-01-17T04:11:00Z,agent,0.11,353334162856117,352563477993366,False,2,0.27,itel_5027,Narok,1.6,2,1,49.0,legit,emergency_drain
254773328641,2025-02-12T17:25:00Z,agent,0.6,356017211501535,3528949163804239,False,2,0.21,itel_2160,Machakos,0.8,5,3,138.0,fraud,local_insider
254083442817,2025-01-14T21:33:00Z,agent,0.44,354672921107459,354212029507813,False,1,0.1,Infinix_Hot_30,Malindi,1.0,3,2,40.0,legit,emergency_drain
254140210821,2025-01-28T21:19:00Z,retail_store,0.46,354891220594959,354891220594959,True,2,0.02,Samsung_A14,Machakos,0.8,17,1,157.0,legit,power_user
254056263271,2025-02-15T00:37:00Z,agent,0.07,353514683538045,353514683538045,True,1,0.07,itel_5027,Meru,1.1,7,1,132.0,legit,power_user
254724961301,2025-02-04T00:54:00Z,retail_store,0.29,359380459472249,359380459472249,True,1,0.12,Tecno_Spark_10,Malindi,1.3,14,0,3960.0,legit,normal
254732506850,2025-01-12T18:02:00Z,call_center,0.22,353239144147420,359988002579364,False,2,0.02,Tecno_Spark_10,Nyeri,2.2,9,0,2160.0,legit,normal
254031501982,2025-03-01T17:09:00Z,call_center,0.21,352519333102027,357634718479024,False,1,0.12,itel_5027,Nakuru,1.5,3,1,2220.0,legit,new_recipient
254044300884,2025-03-02T20:47:00Z,call_center,0.12,357574469349514,357574469349514,True,2,0.07,Tecno_T301,Nakuru,1.3,6,1,420.0,legit,new_recipient
254062569057,2025-03-01T22:16:00Z,agent,0.24,359884485705455,357339123326094,False,2,0.0,Nokia_105,Machakos,2.2,13,0,540.0,legit,normal
254134302654,2025-03-01T01:13:00Z,agent,0.06,355133255558705,355133255558705,True,2,0.06,Infinix_Hot_30,Nairobi,2.1,6,0,2280.0,legit,normal
254730975189,2025-01-17T15:34:00Z,agent,0.3,359144945104679,352645498761680,False,2,0.05,Tecno_T301,Mombasa,1.6,13,0,3540.0,legit,normal
254786592389,2025-02-23T21:31:00Z,retail_store,0.4,353376352880682,356308019980568,False,1,0.06,itel_2163,Kisumu,1.1,5,1,1440.0,legit,new_recipient
254042852129,2025-01-14T21:43:00Z,agent,0.2,357127456837865,356332727770950,False,1,0.03,itel_2163,Narok,1.8,5,0,1200.0,legit,normal
254170310913,2025-01-02T17:45:00Z,call_center,0.17,353954028068030,355042138990277,False,2,0.07,Samsung_A04,Nairobi,1.6,7,0,3960.0,legit,normal
254064826894,2025-02-01T18:29:00Z,agent,0.34,358936796089368,358936796089368,True,2,0.1,Tecno_T301,Garissa,1.8,11,0,840.0,legit,normal
254739268025,2025-02-25T12:53:00Z,agent,0.7,356238348725858,352838576373241,False,2,0.09,Samsung_A04,Nyeri,0.7,1,1,16.0,legit,urgent_mobile_money
254086406435,2025-02-27T20:42:00Z,call_center,0.03,352397609575513,352397609575513,True,1,0.01,Infinix_Hot_30,Malindi,1.6,15,0,3000.0,legit,normal
254012407692,2025-01-09T01:29:00Z,retail_store,0.18,352948430966972,357345519290401,False,2,0.05,itel_2163,Machakos,0.5,2,1,17.0,legit,urgent_mobile_money
254797053553,2025-01-09T02:18:00Z,agent,0.25,358549060645153,356910310312897,False,1,0.07,Tecno_Spark_10,Eldoret,1.1,5,0,3840.0,legit,normal
254056104566,2025-02-05T17:03:00Z,agent,0.17,357150619620567,357533981310747,False,1,0.07,Samsung_A14,Nyeri,1.9,5,0,900.0,legit,new_recipient
254025926230,2025-01-24T00:00:00Z,agent,0.33,357727430411007,354885526679521,False,1,0.09,Samsung_A04,Nakuru,1.0,12,0,480.0,legit,normal
254175386763,2025-01-26T01:55:00Z,agent,0.37,355992219555933,355936607599420,False,1,0.08,Infinix_Hot_30,Turkana,861.0,4,1,2460.0,legit,new_recipient
254731551107,2025-01-28T19:33:00Z,agent,0.45,357686020282322,UNKNOWN,False,0,0.0,itel_5027,Nairobi,1.7,10,0,2520.0,legit,normal
254087387760,2025-01-07T12:52:00Z,agent,0.36,354205074667031,353117189673852,False,2,0.02,Tecno_Spark_10,Kisumu,2.3,6,2,52.0,legit,power_user
254190541327,2025-02-19T13:42:00Z,agent,0.56,358545294774170,358132106365648,False,5,0.1,Infinix_Hot_30,Mombasa,2.4,6,1,540.0,legit,rural_shared
254155688727,2025-01-29T16:02:00Z,call_center,0.08,353728117920888,355017567824292,False,2,0.07,Infinix_Hot_30,Narok,1.1,6,0,300.0,legit,new_recipient
254745732595,2025-02-13T21:31:00Z,agent,0.35,359695864939596,354111073977740,False,1,0.03,itel_2160,Thika,2.2,3,1,39.0,legit,urgent_mobile_money
254191643498,2025-01-27T04:20:00Z,agent,0.66,352175758096458,UNKNOWN,False,0,0.0,itel_2163,Kisii,66.8,0,4,6.0,fraud,clean_device
254094624463,2025-01-03T22:24:00Z,agent,0.49,354787456319655,354129086730923,False,1,0.01,Nokia_110,Machakos,1.9,0,1,27.0,legit,emergency_drain
254145536815,2025-01-20T04:53:00Z,agent,0.24,359167710307332,358457713212243,False,2,0.11,itel_5027,Garissa,1.9,12,0,2400.0,legit,normal
254725656173,2025-01-30T16:35:00Z,agent,0.26,354822187174527,356334939994078,False,1,0.09,Samsung_A04,Machakos,1.6,2,2,74.0,legit,emergency_drain
254717632670,2025-02-21T14:18:00Z,agent,0.65,355351842101489,355351842101489,True,2,0.03,Samsung_A04,Mombasa,2.0,12,1,840.0,legit,new_recipient
254078766029,2025-02-10T01:58:00Z,call_center,0.12,353498001991248,354942055906019,False,1,0.0,Nokia_105,Turkana,2.5,11,0,2100.0,legit,new_recipient
254746912466,2025-01-20T03:48:00Z,agent,0.27,359745503915246,356910321417027,False,1,0.09,Samsung_A14,Eldoret,2.8,13,0,3660.0,legit,normal
254087145764,2025-02-15T03:42:00Z,agent,0.38,353313119877469,353313119877469,True,2,0.06,itel_5027,Machakos,2.3,14,0,1980.0,legit,normal
254792806397,2025-01-04T00:19:00Z,call_center,0.06,353585392569278,353585392569278,True,1,0.0,Tecno_Spark_10,Mombasa,2.0,7,0,4320.0,legit,normal
254093551252,2025-01-19T00:31:00Z,agent,0.52,359080049347090,359885830017568,False,1,0.01,itel_5027,Meru,0.7,4,0,1140.0,legit,normal
254165823097,2025-01-06T00:16:00Z,retail_store,0.35,353905863695391,358957726787016,False,2,0.08,itel_2163,Kisii,1.3,9,0,2160.0,legit,normal
254799276922,2025-01-23T20:06:00Z,call_center,0.44,353187206338955,353187206338955,True,1,0.1,Infinix_Hot_30,Nyeri,2.8,14,0,840.0,legit,normal
254710769739,2025-01-24T19:37:00Z,call_center,0.27,359640820347410,359640820347410,True,2,0.22,Samsung_A04,Narok,0.9,3,0,1980.0,legit,normal
254784542729,2025-01-31T12:11:00Z,retail_store,0.4,352775443004598,355347605744378,False,1,0.11,Nokia_105,Meru,0.7,1,3,37.0,legit,urgent_mobile_money
254070560624,2025-02-17T18:23:00Z,agent,0.21,359618008082140,359618008082140,True,2,0.03,Samsung_A14,Nairobi,1.2,4,0,3000.0,legit,normal
254049358888,2025-02-24T23:33:00Z,agent,0.08,356686914672568,356686914672568,True,2,0.08,Samsung_A04,Malindi,2.1,9,0,3960.0,legit,normal
254795960070,2025-01-09T14:50:00Z,agent,0.36,352351508800580,359072414750283,False,1,0.02,Tecno_T301,Machakos,1.6,2,2,69.0,legit,emergency_drain
254175003275,2025-02-27T12:38:00Z,call_center,0.2,356831756417830,359546927330037,False,2,0.05,itel_2160,Meru,1.7,6,0,3480.0,legit,normal
254764963379,2025-01-11T04:16:00Z,call_center,0.31,354586167630601,357874508429822,False,1,0.12,itel_2163,Kisumu,0.5,0,1,16.0,fraud,emergency_drain
254781499022,2025-01-13T01:36:00Z,agent,0.32,357860006080210,356996262199865,False,1,0.04,Tecno_Spark_10,Nairobi,1.4,0,1,21.0,legit,urgent_mobile_money
254098609270,2025-02-04T16:16:00Z,retail_store,0.21,355799623306213,359044982531949,False,5,0.04,itel_5027,Nairobi,1.0,8,1,2400.0,legit,rural_shared
254777637162,2025-02-20T15:15:00Z,agent,0.3,357566571671017,357566571671017,True,1,0.11,Tecno_T301,Machakos,2.7,5,0,1320.0,legit,normal
254093181163,2025-01-14T22:19:00Z,agent,0.51,359360119014779,3528948486465021,False,9,0.87,itel_2163,Nakuru,138.9,0,3,9.0,fraud,classic_fast
254717556218,2025-02-12T20:05:00Z,call_center,0.27,359658970129847,359658970129847,True,2,0.06,Tecno_Spark_10,Mombasa,2.7,11,1,2400.0,legit,new_recipient
254750293498,2025-02-17T18:36:00Z,agent,0.19,359895875897853,358963877662923,False,5,0.06,itel_2160,Nakuru,1.7,10,1,420.0,legit,rural_shared
254768337783,2025-02-28T00:46:00Z,call_center,0.29,353023287142487,359477579294697,False,2,0.04,Samsung_A14,Machakos,2.9,2,3,10.0,legit,urgent_mobile_money
254031654930,2025-03-02T13:05:00Z,agent,0.04,356717147551194,353746819665433,False,2,0.07,Samsung_A04,Mombasa,1.8,4,0,2520.0,legit,rural_shared
254747346557,2025-01-18T03:38:00Z,retail_store,0.12,352083554087237,352083554087237,True,1,0.01,itel_5027,Machakos,2.5,3,0,4080.0,legit,normal
254038109074,2025-02-12T20:31:00Z,agent,0.42,352092831327030,352092831327030,True,1,0.01,Samsung_A04,Kisumu,0.2,11,1,720.0,legit,new_recipient
254752484493,2025-01-01T22:12:00Z,retail_store,0.25,359340031683832,UNKNOWN,False,0,0.0,itel_5027,Garissa,1.8,12,0,42.0,legit,power_user
254134796024,2025-01-12T17:43:00Z,agent,0.44,356661934596122,355179912928490,False,2,0.01,Tecno_Spark_10,Malindi,2.0,7,0,4140.0,legit,normal
254090241030,2025-01-28T03:31:00Z,agent,0.28,359586432960197,359586432960197,True,2,0.02,Tecno_Spark_10,Machakos,1.1,14,3,161.0,legit,power_user
254095868562,2025-02-23T21:18:00Z,call_center,0.44,355989572057619,359116863193262,False,2,0.12,Tecno_Spark_10,Kisumu,1.7,2,3,43.0,legit,urgent_mobile_money
254115243954,2025-01-03T21:21:00Z,call_center,0.13,359709257672795,359522480944816,False,3,0.03,Infinix_Hot_30,Nakuru,0.5,2,1,1140.0,legit,rural_shared
254191551968,2025-02-20T21:13:00Z,agent,0.28,356171839801197,356171839801197,True,1,0.09,Samsung_A04,Garissa,2.2,16,1,157.0,legit,power_user
254727748830,2025-01-18T02:02:00Z,agent,0.23,357310262371909,357310262371909,True,1,0.05,Nokia_110,Eldoret,2.3,4,1,1260.0,legit,new_recipient
254731872205,2025-01-09T15:24:00Z,agent,0.18,353058502571106,353058502571106,True,2,0.02,Redmi_12C,Meru,1.1,5,0,300.0,legit,normal
254030543168,2025-02-05T15:18:00Z,call_center,0.11,357640090437268,355479857531660,False,1,0.08,Redmi_12C,Mombasa,2.3,1,1,67.0,legit,emergency_drain
254710298904,2025-02-13T03:08:00Z,retail_store,0.11,353199729865601,356533065912936,False,4,0.02,Infinix_Hot_30,Nyeri,2.4,3,0,2280.0,legit,rural_shared
254085041454,2025-02-17T21:05:00Z,agent,0.28,357529065099244,355261889360460,False,2,0.0,Nokia_110,Narok,2.8,0,3,30.0,legit,urgent_mobile_money
254784720329,2025-01-21T04:32:00Z,call_center,0.17,353506577749438,354935423287882,False,3,0.05,Tecno_T301,Nyeri,1.8,7,1,960.0,legit,rural_shared
254091677088,2025-01-14T23:52:00Z,call_center,0.23,353161373057626,355733380593694,False,4,0.03,Samsung_A14,Machakos,1.7,5,0,2580.0,legit,rural_shared
254062026106,2025-02-28T16:11:00Z,call_center,0.07,356699702402117,356699702402117,True,2,0.11,Tecno_T301,Garissa,1.3,10,1,660.0,legit,new_recipient
254088775190,2025-01-14T18:18:00Z,agent,0.26,352719458339025,357091200022217,False,2,0.02,Nokia_105,Kisii,0.7,14,0,4200.0,legit,normal
254135814654,2025-02-24T01:16:00Z,agent,0.4,355751715323387,356023109797466,False,2,0.03,Redmi_12C,Eldoret,0.9,1,1,1560.0,legit,new_recipient
254054695373,2025-01-27T22:58:00Z,agent,0.34,359736961361478,358616288495589,False,1,0.02,Nokia_110,Thika,0.2,4,0,1260.0,legit,normal
254786238082,2025-01-18T15:37:00Z,agent,0.12,356732647641277,356732647641277,True,1,0.09,Nokia_110,Kisumu,2.1,8,0,1860.0,legit,normal
254153156944,2025-01-16T12:18:00Z,call_center,0.35,358307395191146,358307395191146,True,2,0.04,Samsung_A04,Malindi,1.6,11,0,1380.0,legit,normal
254141182777,2025-01-07T22:54:00Z,call_center,0.36,353431489764532,352388698519410,False,5,0.08,Infinix_Hot_30,Nyeri,1.2,7,1,1560.0,legit,rural_shared
254771276418,2025-02-08T01:06:00Z,agent,0.29,358278947098692,353569722503104,False,2,0.04,Redmi_12C,Kisumu,1.1,6,0,1440.0,legit,normal
254721090334,2025-01-22T04:21:00Z,agent,0.35,355628169655997,355628169655997,True,1,0.0,Infinix_Hot_30,Garissa,1.1,11,0,1140.0,legit,normal
254718965377,2025-02-27T01:00:00Z,agent,0.27,358484414231277,359959513585100,False,2,0.0,Nokia_105,Garissa,1.4,10,0,3420.0,legit,normal
254777660935,2025-02-10T17:31:00Z,agent,0.34,353410649555873,356252909868391,False,2,0.03,Tecno_T301,Nakuru,2.6,6,1,1200.0,legit,new_recipient
254095166977,2025-02-05T19:16:00Z,agent,0.42,354066363154867,356877471772831,False,1,0.07,Tecno_Spark_10,Narok,2.4,10,1,900.0,legit,new_recipient
254050808149,2025-01-20T00:55:00Z,call_center,0.54,359266428408614,353608521683860,False,2,0.07,itel_2163,Meru,1.8,0,3,19.0,legit,normal
254023359826,2025-02-13T17:54:00Z,call_center,0.22,353606459674831,353606459674831,True,1,0.1,Redmi_12C,Thika,1.8,5,0,3720.0,legit,normal
254750392958,2025-03-01T15:09:00Z,call_center,0.11,354739380769965,354739380769965,True,2,0.07,Tecno_T301,Nairobi,1.0,5,1,840.0,legit,new_recipient
254711883790,2025-02-21T17:40:00Z,agent,0.07,352162238470552,352582161486637,False,4,0.09,Redmi_12C,Meru,1.7,1,2,180.0,legit,rural_shared
254142793055,2025-02-25T12:29:00Z,agent,0.69,353388440316876,355132418736785,False,2,0.04,Tecno_Spark_10,Narok,91.8,5,0,2580.0,legit,rural_shared
254154642027,2025-01-09T18:43:00Z,agent,0.29,353142948852132,353142948852132,True,2,0.12,Samsung_A14,Thika,1.7,9,1,9.0,legit,new_recipient
254791140791,2025-02-10T20:39:00Z,agent,0.18,352053823734079,357175660335392,False,2,0.0,Tecno_Spark_10,Eldoret,2.2,10,0,2640.0,legit,normal
254032877400,2025-02-09T04:16:00Z,retail_store,0.33,353315420292805,352409134697106,False,2,0.1,Nokia_110,Eldoret,2.1,12,0,4320.0,legit,normal
254050974936,2025-01-11T13:31:00Z,call_center,0.08,353686457694435,353686457694435,True,2,0.12,Samsung_A14,Nakuru,1.3,3,0,2520.0,legit,normal
254072649903,2025-01-13T19:10:00Z,agent,0.27,354809908624702,357628788360482,False,1,0.11,Redmi_12C,Thika,2.8,14,0,3300.0,legit,normal
254030556836,2025-01-24T15:16:00Z,agent,0.09,357384078018047,357024066357948,False,2,0.03,Samsung_A04,Malindi,2.3,15,3,62.0,legit,power_user
