msisdn,label,archetype,risk_score,action,triggered_combos,time_to_first_min,imei_swap_corr,imei_cardinality,avg_dwell_variance,intent_purity,max_drain_ratio,cumulative_drain,all_recipients_unknown,non_financial_count,displacement_km,agent_risk,txn_velocity,time_of_day_risk,device_familiarity
254197326820,legit,emergency_drain,68,T3_STEP_UP,DELTA,34.0,0.03,1,26.8,1.0,0.948,0.948,False,0,1.9,0.33,1.765,0.9,0.591
254054227301,fraud,rural_shared,7,T0_ALLOW,,1260.0,0.08,3,0.67,0.25,0.26,0.26,False,3,2.2,0.41,0.048,0.7,0.516
254195408926,legit,power_user,10,T0_ALLOW,,41.0,0.07,1,4.67,0.067,0.113,0.113,False,14,1.8,0.04,1.463,0.4,0.979
254759113746,legit,new_recipient,3,T0_ALLOW,,1980.0,0.1,2,6.29,0.167,0.195,0.195,True,5,1.5,0.17,0.03,0.9,0.94
254027411008,fraud,new_recipient,4,T0_ALLOW,,1440.0,0.01,1,8.67,0.143,0.092,0.092,True,6,0.7,0.17,0.042,0.35,0.597
254157991175,fraud,normal,5,T0_ALLOW,,120.0,0.06,1,17.2,0.071,0.236,0.236,False,13,2.3,0.43,0.5,0.4,0.582
254779889476,legit,rural_shared,3,T0_ALLOW,,2640.0,0.11,5,2.56,0.1,0.043,0.043,False,9,2.0,0.15,0.023,0.7,0.447
254755565232,legit,rural_shared,9,T0_ALLOW,,420.0,0.09,4,19.55,0.143,0.347,0.347,False,6,1.8,0.11,0.143,0.9,0.483
254192278799,legit,normal,3,T0_ALLOW,,1140.0,0.12,1,36.53,0.111,0,0,False,8,412.3,0.08,0.0,0.9,0.964
254190145429,legit,normal,16,T0_ALLOW,,5.0,0.08,2,7.43,0.5,0.214,0.214,False,1,1.4,0.17,10.0,0.3,0.946
254157889405,legit,rural_shared,6,T0_ALLOW,,300.0,0.07,2,2.89,0.2,0.053,0.053,False,4,1.0,0.2,0.2,0.9,0.549
254736704240,legit,normal,0,T0_ALLOW,,420.0,0.01,1,8.64,0.083,0.09,0.09,False,11,2.6,0.31,0.143,0.25,0.997
254018752691,legit,power_user,10,T0_ALLOW,,214.0,0.11,1,2.89,0.059,0.123,0.123,False,16,1.1,0.37,0.28,0.9,0.567
254761860576,legit,normal,0,T0_ALLOW,,3780.0,0.02,1,151.44,0.091,0.158,0.158,False,10,1.0,0.09,0.016,0.7,0.994
254184242896,legit,normal,0,T0_ALLOW,,2100.0,0.08,2,15.55,0.111,0.292,0.292,False,8,2.4,0.4,0.029,0.27,0.946
254752145938,legit,normal,1,T0_ALLOW,,900.0,0.12,2,6.82,0.2,0.031,0.031,False,4,0.7,0.11,0.067,0.22,0.534
254079802317,legit,new_recipient,2,T0_ALLOW,,1680.0,0.09,2,5.63,0.111,0.237,0.237,True,8,2.1,0.28,0.036,0.38,0.943
254134127781,legit,normal,0,T0_ALLOW,,540.0,0.08,1,44.0,0.071,0.13,0.13,False,13,1.4,0.35,0.111,0.25,0.976
254760362229,legit,normal,0,T0_ALLOW,,2820.0,0.07,1,38.16,0.062,0.224,0.224,False,15,1.7,0.06,0.021,0.35,0.579
254171808139,legit,normal,0,T0_ALLOW,,3300.0,0.12,2,57.63,0.2,0,0,False,4,1.9,0.35,0.0,0.4,0.534
254099461754,legit,normal,1,T0_ALLOW,,300.0,0.1,1,36.2,0.077,0.26,0.26,False,12,2.1,0.44,0.2,0.25,0.97
254749611041,legit,rural_shared,1,T0_ALLOW,,2880.0,0.03,2,27.44,0.5,0.211,0.211,False,1,1.3,0.33,0.021,0.17,0.561
254114892602,legit,new_recipient,3,T0_ALLOW,,1560.0,0.07,1,3.27,0.091,0.173,0.173,True,10,0.9,0.13,0.038,0.38,0.979
254721423493,legit,power_user,4,T0_ALLOW,,160.0,0.04,2,11.44,0.048,0,0,False,20,1.4,0.35,0.0,0.32,0.558
254152647039,legit,normal,1,T0_ALLOW,,2940.0,0.05,1,3.35,0.071,0.184,0.184,False,13,1.8,0.06,0.02,0.22,0.585
254791661871,legit,urgent_mobile_money,9,T0_ALLOW,,45.0,0.02,2,5.84,0.25,0.184,0.184,False,3,2.3,0.06,1.333,0.4,0.564
254122952929,legit,rural_shared,2,T0_ALLOW,,2700.0,0.0,2,179.36,0.091,0.324,0.324,False,10,2.0,0.44,0.022,0.9,0.57
254155632511,legit,new_recipient,3,T0_ALLOW,,1440.0,0.04,1,6.89,0.2,0.316,0.316,True,4,2.3,0.24,0.042,0.9,0.988
254118297977,legit,normal,5,T0_ALLOW,,360.0,0.1,1,4.57,0.071,0.183,0.183,False,13,2.0,0.42,0.167,0.7,0.57
254087397784,legit,normal,3,T0_ALLOW,,660.0,0.07,1,4.67,0.2,0.176,0.176,False,4,1.3,0.41,0.091,0.2,0.979
254717142104,legit,rural_shared,4,T0_ALLOW,,1020.0,0.04,5,72.96,0.167,0.292,0.292,False,5,2.0,0.18,0.059,0.4,0.468
254722862036,legit,normal,0,T0_ALLOW,,3060.0,0.06,2,16.0,0.125,0.177,0.177,False,7,0.5,0.38,0.02,0.35,0.552
254039287165,legit,normal,0,T0_ALLOW,,3480.0,0.08,2,9.56,0.067,0.232,0.232,False,14,2.3,0.45,0.017,0.32,0.946
254773069200,legit,new_recipient,12,T0_ALLOW,,60.0,0.08,2,110.24,0.1,0.239,0.239,True,9,1.7,0.03,1.0,0.9,0.946
254071439684,legit,new_recipient,7,T0_ALLOW,,1380.0,0.09,2,2.0,0.143,0.303,0.303,True,6,1.6,0.19,0.043,0.7,0.543
254778715761,legit,urgent_mobile_money,13,T0_ALLOW,,37.0,0.11,1,2.89,0.25,0.215,0.215,False,3,2.2,0.35,1.622,0.32,0.567
254150391753,legit,new_recipient,3,T0_ALLOW,,2400.0,0.05,1,14.64,0.111,0.228,0.228,True,8,1.3,0.21,0.025,0.9,0.985
254787822265,legit,new_recipient,9,T0_ALLOW,,240.0,0.05,2,4.8,0.1,0.267,0.267,True,9,2.2,0.28,0.25,0.2,0.955
254064897594,legit,new_recipient,3,T0_ALLOW,,2820.0,0.06,2,10.12,0.091,0.281,0.281,True,10,2.9,0.05,0.021,0.9,0.952
254779489209,legit,new_recipient,6,T0_ALLOW,,420.0,0.11,2,0.8,0.1,0,0,False,9,1.0,0.51,0.0,0.2,0.937
254099033059,legit,normal,1,T0_ALLOW,,3660.0,0.03,2,2.69,0.077,0.031,0.031,False,12,1.9,0.27,0.016,0.22,0.561
254016795426,legit,new_recipient,4,T0_ALLOW,,1800.0,0.0,0,56.96,0.077,0.103,0.103,True,12,2.5,0.38,0.033,0.9,0.63
254780702272,legit,normal,1,T0_ALLOW,,1680.0,0.02,1,176.56,0.25,0.04,0.04,False,3,1.0,0.43,0.036,0.9,0.994
254065255789,legit,power_user,13,T0_ALLOW,,178.0,0.03,1,3.44,0.125,0.245,0.245,True,7,2.0,0.34,0.337,0.27,0.991
254774219189,legit,normal,1,T0_ALLOW,,3240.0,0.0,0,10.12,0.1,0.049,0.049,False,9,1.7,0.38,0.019,0.9,0.63
254152637075,legit,normal,0,T0_ALLOW,,3000.0,0.02,1,5.84,0.1,0.106,0.106,False,9,1.8,0.14,0.02,0.9,0.994
254778618351,legit,normal,1,T0_ALLOW,,2640.0,0.04,1,2.67,0.071,0.078,0.078,False,13,1.7,0.2,0.023,0.4,0.588
254086364875,legit,rural_shared,6,T0_ALLOW,,720.0,0.1,4,2.89,0.111,0.288,0.288,False,8,2.8,0.14,0.083,0.38,0.48
254729757604,legit,normal,4,T0_ALLOW,,1920.0,0.1,2,0.22,0.143,0.128,0.128,True,6,1.8,0.15,0.031,0.7,0.94
254196136327,legit,new_recipient,8,T0_ALLOW,,660.0,0.01,2,132.98,0.143,0.138,0.138,True,6,0.9,0.39,0.091,0.4,0.567
254141212860,legit,normal,0,T0_ALLOW,,1860.0,0.02,2,28.98,0.111,0.08,0.08,False,8,2.1,0.27,0.032,0.17,0.564
254167313637,legit,new_recipient,5,T0_ALLOW,,780.0,0.01,1,46.98,0.125,0.239,0.239,True,7,2.1,0.33,0.077,0.32,0.997
254746256997,legit,new_recipient,4,T0_ALLOW,,2340.0,0.05,1,59.92,0.125,0.146,0.146,True,7,1.6,0.34,0.026,0.9,0.585
254143197996,legit,power_user,10,T0_ALLOW,,175.0,0.01,1,0.67,0.125,0.118,0.118,False,7,0.5,0.2,0.343,0.38,0.997
254752443969,legit,normal,2,T0_ALLOW,,1740.0,0.01,1,2.89,0.25,0.146,0.146,False,3,1.5,0.44,0.034,0.25,0.597
254760401022,legit,new_recipient,27,T1_OBSERVE,,16.0,0.06,2,3.27,0.125,0.22,0.22,True,7,1.5,0.09,3.75,0.4,0.552
254719570031,legit,urgent_mobile_money,27,T1_OBSERVE,,43.0,0.02,2,4.2,0.25,0.418,0.418,True,3,2.1,0.22,1.395,0.2,0.564
254761420619,legit,rural_shared,5,T0_ALLOW,,1620.0,0.07,4,110.12,0.2,0.073,0.073,True,4,0.6,0.06,0.037,0.38,0.489
254073383402,legit,new_recipient,3,T0_ALLOW,,2700.0,0.06,1,60.64,0.167,0.209,0.209,True,5,1.4,0.42,0.022,0.2,0.582
254114525122,legit,normal,0,T0_ALLOW,,2040.0,0.09,1,39.04,0.083,0.036,0.036,False,11,2.4,0.19,0.029,0.25,0.573
254031735466,legit,new_recipient,7,T0_ALLOW,,240.0,0.06,2,20.86,0.111,0.252,0.252,True,8,2.4,0.41,0.25,0.38,0.952
254020104218,legit,new_recipient,5,T0_ALLOW,,1380.0,0.1,1,48.67,0.083,0.117,0.117,True,11,0.8,0.07,0.043,0.9,0.97
254720008880,legit,emergency_drain,5,T0_ALLOW,,76.0,0.04,2,28.78,0.2,0,0,False,4,1.4,0.52,0.0,0.22,0.558
254070919565,legit,new_recipient,6,T0_ALLOW,,960.0,0.29,1,3.56,0.125,0.296,0.296,True,7,2.1,0.21,0.062,0.4,0.913
254757043304,legit,rural_shared,9,T0_ALLOW,,1080.0,0.09,5,146.96,0.091,0.341,0.341,True,10,2.7,0.14,0.056,0.38,0.453
254718378998,legit,rural_shared,1,T0_ALLOW,,2760.0,0.07,3,35.1,0.1,0.235,0.235,False,9,1.2,0.1,0.022,0.3,0.519
254068422890,legit,normal,1,T0_ALLOW,,2760.0,0.1,1,12.78,0.111,0.164,0.164,False,8,2.2,0.2,0.022,0.9,0.57
254776122496,legit,emergency_drain,17,T0_ALLOW,,49.0,0.27,2,23.44,0.333,0.61,0.61,False,2,1.6,0.11,1.224,0.9,0.489
254773328641,fraud,local_insider,28,T1_OBSERVE,,138.0,0.21,2,3.03,0.375,0.813,0.947,True,5,0.8,0.6,0.87,0.27,0.507
254083442817,legit,emergency_drain,36,T1_OBSERVE,,40.0,0.1,1,1.36,0.25,0.654,0.654,True,3,1.0,0.44,1.5,0.17,0.57
254140210821,legit,power_user,10,T0_ALLOW,,157.0,0.02,2,0.86,0.056,0.159,0.159,False,17,0.8,0.46,0.382,0.17,0.964
254056263271,legit,power_user,7,T0_ALLOW,,132.0,0.07,1,4.49,0.125,0.201,0.201,False,7,1.1,0.07,0.455,0.9,0.979
254724961301,legit,normal,0,T0_ALLOW,,3960.0,0.12,1,6.22,0.067,0.111,0.111,False,14,1.3,0.29,0.015,0.9,0.964
254732506850,legit,normal,3,T0_ALLOW,,2160.0,0.02,2,9.63,0.1,0.175,0.175,True,9,2.2,0.22,0.028,0.25,0.564
254031501982,legit,new_recipient,3,T0_ALLOW,,2220.0,0.12,1,17.56,0.25,0.135,0.135,True,3,1.5,0.21,0.027,0.27,0.564
254044300884,legit,new_recipient,9,T0_ALLOW,,420.0,0.07,2,4.22,0.143,0.091,0.091,True,6,1.3,0.12,0.143,0.2,0.949
254062569057,legit,normal,1,T0_ALLOW,,540.0,0.0,2,5.63,0.071,0.05,0.05,False,13,2.2,0.24,0.111,0.7,0.57
254134302654,legit,normal,0,T0_ALLOW,,2280.0,0.06,2,35.44,0.143,0.199,0.199,False,6,2.1,0.06,0.026,0.9,0.952
254730975189,legit,normal,2,T0_ALLOW,,3540.0,0.05,2,0.22,0.071,0.252,0.252,False,13,1.6,0.3,0.017,0.32,0.555
254786592389,legit,new_recipient,3,T0_ALLOW,,1440.0,0.06,1,63.04,0.167,0.113,0.113,True,5,1.1,0.4,0.042,0.17,0.582
254042852129,legit,normal,1,T0_ALLOW,,1200.0,0.03,1,12.96,0.167,0.161,0.161,False,5,1.8,0.2,0.05,0.17,0.591
254170310913,legit,normal,0,T0_ALLOW,,3960.0,0.07,2,56.41,0.125,0.294,0.294,False,7,1.6,0.17,0.015,0.27,0.549
254064826894,legit,normal,0,T0_ALLOW,,840.0,0.1,2,10.49,0.083,0,0,False,11,1.8,0.34,0.0,0.25,0.94
254739268025,legit,urgent_mobile_money,19,T0_ALLOW,,16.0,0.09,2,23.36,0.5,0.261,0.261,False,1,0.7,0.7,3.75,0.4,0.543
254086406435,legit,normal,0,T0_ALLOW,,3000.0,0.01,1,9.39,0.062,0.157,0.157,False,15,1.6,0.03,0.02,0.2,0.997
254012407692,legit,urgent_mobile_money,26,T1_OBSERVE,,17.0,0.05,2,63.35,0.333,0.142,0.142,True,2,0.5,0.18,3.529,0.9,0.555
254797053553,legit,normal,1,T0_ALLOW,,3840.0,0.07,1,178.0,0.167,0.168,0.168,False,5,1.1,0.25,0.016,0.9,0.579
254056104566,legit,new_recipient,5,T0_ALLOW,,900.0,0.07,1,44.78,0.167,0.15,0.15,True,5,1.9,0.17,0.067,0.27,0.579
254025926230,legit,normal,3,T0_ALLOW,,480.0,0.09,1,139.71,0.077,0.185,0.185,False,12,1.0,0.33,0.125,0.9,0.573
254175386763,legit,new_recipient,5,T0_ALLOW,,2460.0,0.08,1,280.86,0.2,0.328,0.328,True,4,861.0,0.37,0.024,0.9,0.576
254731551107,legit,normal,3,T0_ALLOW,,2520.0,0.0,0,0.67,0.091,0,0,False,10,1.7,0.45,0.0,0.22,0.63
254087387760,legit,power_user,15,T0_ALLOW,,52.0,0.02,2,3.63,0.143,0.12,0.12,False,6,2.3,0.36,1.154,0.4,0.564
254190541327,legit,rural_shared,8,T0_ALLOW,,540.0,0.1,5,91.27,0.143,0.311,0.311,False,6,2.4,0.56,0.111,0.38,0.45
254155688727,legit,new_recipient,8,T0_ALLOW,,300.0,0.07,2,6.0,0.143,0.167,0.167,True,6,1.1,0.08,0.2,0.3,0.549
254745732595,legit,urgent_mobile_money,9,T0_ALLOW,,39.0,0.03,1,35.55,0.25,0.386,0.386,False,3,2.2,0.35,1.538,0.17,0.591
254191643498,fraud,clean_device,100,T4_FREEZE,BETA|DELTA|EPSILON|ZETA,6.0,0.0,0,1.3,1.0,0.962,0.962,True,0,66.8,0.66,10.0,0.9,0.63
254094624463,legit,emergency_drain,27,T1_OBSERVE,,27.0,0.01,1,44.56,1.0,0.657,0.657,False,0,1.9,0.49,2.222,0.7,0.597
254145536815,legit,normal,1,T0_ALLOW,,2400.0,0.11,2,93.36,0.077,0,0,False,12,1.9,0.24,0.0,0.9,0.537
254725656173,legit,emergency_drain,18,T0_ALLOW,,74.0,0.09,1,10.64,0.333,0.769,0.769,True,2,1.6,0.26,0.811,0.3,0.573
254717632670,legit,new_recipient,11,T0_ALLOW,,840.0,0.03,2,1.84,0.077,0.043,0.043,True,12,2.0,0.65,0.071,0.35,0.961
254078766029,legit,new_recipient,4,T0_ALLOW,,2100.0,0.0,1,10.89,0.083,0.197,0.197,True,11,2.5,0.12,0.029,0.9,0.6
254746912466,legit,normal,1,T0_ALLOW,,3660.0,0.09,1,22.82,0.071,0.043,0.043,False,13,2.8,0.27,0.016,0.9,0.573
254087145764,legit,normal,3,T0_ALLOW,,1980.0,0.06,2,78.2,0.067,0.175,0.175,True,14,2.3,0.38,0.03,0.9,0.952
254792806397,legit,normal,0,T0_ALLOW,,4320.0,0.0,1,190.16,0.125,0.198,0.198,False,7,2.0,0.06,0.014,0.9,1.0
254093551252,legit,normal,5,T0_ALLOW,,1140.0,0.01,1,2.89,0.2,0.279,0.279,False,4,0.7,0.52,0.053,0.9,0.597
254165823097,legit,normal,1,T0_ALLOW,,2160.0,0.08,2,73.27,0.1,0.268,0.268,False,9,1.3,0.35,0.028,0.9,0.546
254799276922,legit,normal,0,T0_ALLOW,,840.0,0.1,1,14.69,0.067,0.247,0.247,False,14,2.8,0.44,0.071,0.2,0.97
254710769739,legit,normal,2,T0_ALLOW,,1980.0,0.22,2,0.67,0.25,0.298,0.298,False,3,0.9,0.27,0.03,0.22,0.904
254784542729,legit,urgent_mobile_money,13,T0_ALLOW,,37.0,0.11,1,48.24,0.5,0,0,False,1,0.7,0.4,0.0,0.4,0.567
254070560624,legit,normal,0,T0_ALLOW,,3000.0,0.03,2,78.2,0.2,0.102,0.102,False,4,1.2,0.21,0.02,0.25,0.961
254049358888,legit,normal,2,T0_ALLOW,,3960.0,0.08,2,0.24,0.1,0.225,0.225,False,9,2.1,0.08,0.015,0.7,0.946
254795960070,legit,emergency_drain,18,T0_ALLOW,,69.0,0.02,1,13.55,0.333,0.67,0.67,True,2,1.6,0.36,0.87,0.35,0.594
254175003275,legit,normal,0,T0_ALLOW,,3480.0,0.05,2,45.27,0.143,0.127,0.127,False,6,1.7,0.2,0.017,0.4,0.555
254764963379,fraud,emergency_drain,35,T1_OBSERVE,,16.0,0.12,1,26.0,1.0,0.821,0.821,False,0,0.5,0.31,3.75,0.9,0.564
254781499022,legit,urgent_mobile_money,27,T1_OBSERVE,,21.0,0.04,1,3.44,1.0,0.234,0.234,False,0,1.4,0.32,2.857,0.9,0.588
254098609270,legit,rural_shared,2,T0_ALLOW,,2400.0,0.04,5,92.78,0.111,0.222,0.222,False,8,1.0,0.21,0.025,0.3,0.468
254777637162,legit,normal,1,T0_ALLOW,,1320.0,0.11,1,4.24,0.167,0.127,0.127,False,5,2.7,0.3,0.045,0.32,0.967
254093181163,fraud,classic_fast,100,T4_FREEZE,ALPHA|BETA|GAMMA|DELTA|EPSILON|ZETA,9.0,0.87,9,0.48,1.0,0.92,0.991,True,0,138.9,0.51,13.333,0.7,0.099
254717556218,legit,new_recipient,2,T0_ALLOW,,2400.0,0.06,2,58.24,0.083,0.198,0.198,True,11,2.7,0.27,0.025,0.2,0.952
254750293498,legit,rural_shared,12,T0_ALLOW,,420.0,0.06,5,0.89,0.091,0.153,0.153,False,10,1.7,0.19,0.143,0.25,0.462
254768337783,legit,urgent_mobile_money,22,T1_OBSERVE,,10.0,0.04,2,5.27,0.333,0.177,0.177,False,2,2.9,0.29,6.0,0.9,0.558
254031654930,legit,rural_shared,0,T0_ALLOW,,2520.0,0.07,2,60.56,0.2,0.194,0.194,False,4,1.8,0.04,0.024,0.38,0.549
254747346557,legit,normal,0,T0_ALLOW,,4080.0,0.01,1,22.41,0.25,0.229,0.229,False,3,2.5,0.12,0.015,0.9,0.997
254038109074,legit,new_recipient,7,T0_ALLOW,,720.0,0.01,1,3.55,0.083,0.058,0.058,True,11,0.2,0.42,0.083,0.2,0.997
254752484493,legit,power_user,23,T1_OBSERVE,,42.0,0.0,0,3.63,0.077,0.063,0.063,True,12,1.8,0.25,1.429,0.7,0.63
254134796024,legit,normal,2,T0_ALLOW,,4140.0,0.01,2,4.22,0.125,0.262,0.262,False,7,2.0,0.44,0.014,0.27,0.567
254090241030,legit,power_user,12,T0_ALLOW,,161.0,0.02,2,0.89,0.067,0.109,0.109,False,14,1.1,0.28,0.373,0.9,0.964
254095868562,legit,urgent_mobile_money,13,T0_ALLOW,,43.0,0.12,2,21.67,0.333,0.349,0.349,False,2,1.7,0.44,1.395,0.17,0.534
254115243954,legit,rural_shared,2,T0_ALLOW,,1140.0,0.03,3,13.92,0.333,0.262,0.262,False,2,0.5,0.13,0.053,0.17,0.531
254191551968,legit,power_user,1,T0_ALLOW,,157.0,0.09,1,5.44,0.059,0.208,0.208,False,16,2.2,0.28,0.382,0.17,0.973
254727748830,legit,new_recipient,5,T0_ALLOW,,1260.0,0.05,1,26.98,0.2,0.294,0.294,True,4,2.3,0.23,0.048,0.9,0.985
254731872205,legit,normal,11,T0_ALLOW,,300.0,0.02,2,0.89,0.167,0.152,0.152,True,5,1.1,0.18,0.2,0.32,0.964
254030543168,legit,emergency_drain,12,T0_ALLOW,,67.0,0.08,1,1.06,0.5,0,0,False,1,2.3,0.11,0.0,0.32,0.576
254710298904,legit,rural_shared,3,T0_ALLOW,,2280.0,0.02,4,55.04,0.25,0.296,0.296,False,3,2.4,0.11,0.026,0.9,0.504
254085041454,legit,urgent_mobile_money,32,T1_OBSERVE,,30.0,0.0,2,13.96,1.0,0.267,0.267,True,0,2.8,0.28,2.0,0.17,0.57
254784720329,legit,rural_shared,4,T0_ALLOW,,960.0,0.05,3,570.57,0.125,0.383,0.383,False,7,1.8,0.17,0.062,0.9,0.525
254091677088,legit,rural_shared,3,T0_ALLOW,,2580.0,0.03,4,4.41,0.167,0.188,0.188,False,5,1.7,0.23,0.023,0.7,0.501
254062026106,legit,new_recipient,6,T0_ALLOW,,660.0,0.11,2,49.55,0.091,0.113,0.113,True,10,1.3,0.07,0.091,0.3,0.937
254088775190,legit,normal,0,T0_ALLOW,,4200.0,0.02,2,32.29,0.067,0.266,0.266,False,14,0.7,0.26,0.014,0.25,0.564
254135814654,legit,new_recipient,5,T0_ALLOW,,1560.0,0.03,2,2.64,0.5,0.087,0.087,True,1,0.9,0.4,0.038,0.9,0.561
254054695373,legit,normal,1,T0_ALLOW,,1260.0,0.02,1,80.56,0.2,0.087,0.087,False,4,0.2,0.34,0.048,0.7,0.594
254786238082,legit,normal,0,T0_ALLOW,,1860.0,0.09,1,8.56,0.111,0.229,0.229,False,8,2.1,0.12,0.032,0.32,0.973
254153156944,legit,normal,1,T0_ALLOW,,1380.0,0.04,2,2.0,0.083,0.233,0.233,False,11,1.6,0.35,0.043,0.4,0.958
254141182777,legit,rural_shared,2,T0_ALLOW,,1560.0,0.08,5,46.16,0.125,0.346,0.346,False,7,1.2,0.36,0.038,0.7,0.456
254771276418,legit,normal,1,T0_ALLOW,,1440.0,0.04,2,7.35,0.143,0.107,0.107,False,6,1.1,0.29,0.042,0.9,0.558
254721090334,legit,normal,5,T0_ALLOW,,1140.0,0.0,1,6.24,0.083,0.058,0.058,True,11,1.1,0.35,0.053,0.9,1.0
254718965377,legit,normal,1,T0_ALLOW,,3420.0,0.0,2,36.82,0.091,0.134,0.134,False,10,1.4,0.27,0.018,0.9,0.57
254777660935,legit,new_recipient,5,T0_ALLOW,,1200.0,0.03,2,35.63,0.143,0.342,0.342,True,6,2.6,0.34,0.05,0.27,0.561
254095166977,legit,new_recipient,2,T0_ALLOW,,900.0,0.07,1,52.96,0.091,0,0,False,10,2.4,0.42,0.0,0.22,0.579
254050808149,legit,normal,75,T3_STEP_UP,DELTA,19.0,0.07,2,4.22,1.0,0.674,0.674,False,0,1.8,0.54,3.158,0.9,0.549
254023359826,legit,normal,2,T0_ALLOW,,3720.0,0.1,1,0.56,0.167,0.228,0.228,False,5,1.8,0.22,0.016,0.27,0.97
254750392958,legit,new_recipient,4,T0_ALLOW,,840.0,0.07,2,10.56,0.167,0.169,0.169,True,5,1.0,0.11,0.071,0.32,0.949
254711883790,legit,rural_shared,14,T0_ALLOW,,180.0,0.09,4,50.69,0.5,0.113,0.113,False,1,1.7,0.07,0.333,0.27,0.483
254142793055,legit,rural_shared,6,T0_ALLOW,,2580.0,0.04,2,4.64,0.167,0.238,0.238,True,5,91.8,0.69,0.023,0.4,0.558
254154642027,legit,new_recipient,32,T1_OBSERVE,,9.0,0.12,2,89.84,0.1,0.849,0.849,True,9,1.7,0.29,6.667,0.25,0.934
254791140791,legit,normal,1,T0_ALLOW,,2640.0,0.0,2,2.56,0.091,0.094,0.094,False,10,2.2,0.18,0.023,0.2,0.57
254032877400,legit,normal,1,T0_ALLOW,,4320.0,0.1,2,18.86,0.077,0.013,0.013,True,12,2.1,0.33,0.014,0.9,0.54
254050974936,legit,normal,2,T0_ALLOW,,2520.0,0.12,2,0.67,0.25,0.19,0.19,False,3,1.3,0.08,0.024,0.38,0.934
254072649903,legit,normal,1,T0_ALLOW,,3300.0,0.11,1,3.39,0.067,0.091,0.091,False,14,2.8,0.27,0.018,0.22,0.567
254030556836,legit,power_user,12,T0_ALLOW,,62.0,0.03,2,1.63,0.062,0.097,0.097,False,15,2.3,0.09,0.968,0.32,0.561
254752180538,legit,power_user,11,T0_ALLOW,,159.0,0.05,1,4.69,0.167,0.099,0.099,False,5,2.1,0.25,0.377,0.9,0.585
254786665127,legit,power_user,19,T0_ALLOW,,30.0,0.03,2,1.56,0.125,0.161,0.161,False,7,2.0,0.32,2.0,0.7,0.561
254792812500,legit,normal,0,T0_ALLOW,,2640.0,0.11,1,12.67,0.125,0.041,0.041,False,7,1.7,0.24,0.023,0.35,0.967
254117567305,legit,normal,3,T0_ALLOW,,3120.0,0.02,1,9.84,0.25,0.063,0.063,True,3,1.0,0.12,0.019,0.4,0.594
254031988464,legit,power_user,11,T0_ALLOW,,70.0,0.1,1,0.67,0.077,0.158,0.158,False,12,1.2,0.07,0.857,0.9,0.97
254083575483,legit,normal,0,T0_ALLOW,,2820.0,0.04,2,55.44,0.067,0.034,0.034,False,14,0.5,0.2,0.021,0.7,0.958
254056216074,legit,normal,0,T0_ALLOW,,1800.0,0.1,1,7.36,0.2,0.264,0.264,False,4,1.4,0.11,0.033,0.7,0.97
254094289532,legit,rural_shared,2,T0_ALLOW,,2700.0,0.1,3,438.24,0.1,0.231,0.231,False,9,1.0,0.11,0.022,0.9,0.51
254753688246,legit,urgent_mobile_money,15,T0_ALLOW,,44.0,0.07,1,48.98,0.333,0.445,0.445,False,2,1.5,0.42,1.364,0.4,0.579
254723039664,legit,new_recipient,17,T0_ALLOW,,180.0,0.05,1,1.06,0.1,0.232,0.232,True,9,2.1,0.38,0.333,0.7,0.985
254081974541,legit,urgent_mobile_money,31,T1_OBSERVE,,15.0,0.03,2,4.22,0.5,0.129,0.129,True,1,1.5,0.31,4.0,0.22,0.561
254112181082,legit,new_recipient,3,T0_ALLOW,,2700.0,0.07,2,160.49,0.083,0.282,0.282,True,11,2.2,0.24,0.022,0.9,0.949
254757696145,legit,normal,0,T0_ALLOW,,4020.0,0.12,1,30.0,0.167,0.109,0.109,False,5,2.1,0.25,0.015,0.7,0.964
254050652343,legit,new_recipient,7,T0_ALLOW,,2400.0,0.02,1,18.53,1.0,0.814,0.814,True,0,0.5,0.13,0.025,0.25,0.994
254096478431,legit,new_recipient,21,T1_OBSERVE,,23.0,0.02,2,26.78,0.25,0.065,0.065,True,3,533.5,0.17,2.609,0.32,0.964
254132901362,legit,new_recipient,8,T0_ALLOW,,300.0,0.06,1,26.12,0.2,0.185,0.185,True,4,2.2,0.14,0.2,0.35,0.582
254141176697,legit,normal,2,T0_ALLOW,,1140.0,0.03,1,73.6,0.143,0.133,0.133,False,6,1.7,0.44,0.053,0.9,0.991
254074741020,legit,power_user,14,T0_ALLOW,,158.0,0.05,1,51.2,0.091,0.053,0.053,True,10,1.6,0.16,0.38,0.9,0.985
254040434537,legit,normal,21,T1_OBSERVE,,3.0,0.25,1,4.56,0.062,0.257,0.257,False,15,1.8,0.1,10.0,0.38,0.525
254054617110,legit,normal,2,T0_ALLOW,,2940.0,0.0,2,1.04,0.077,0.256,0.256,False,12,0.9,0.12,0.02,0.38,0.97
254048539213,legit,normal,19,T0_ALLOW,,9.0,0.11,2,41.44,0.25,0.75,0.75,False,3,1.4,0.28,6.667,0.35,0.937
254748310226,legit,new_recipient,1,T0_ALLOW,,780.0,0.06,2,34.86,0.25,0,0,False,3,2.1,0.18,0.0,0.4,0.552
254747151391,legit,emergency_drain,11,T0_ALLOW,,87.0,0.03,1,6.24,0.2,0.85,0.85,False,4,2.0,0.32,0.69,0.3,0.591
